;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;Hurst Exponent;Sample Rate
1279;Actor_22;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-22.wav;86817;3.937278911564626;0.49283203;22050.0
1280;Actor_22;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-22.wav;79460;3.603628117913832;0.6070028;22050.0
1281;Actor_22;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-22.wav;81667;3.703718820861678;0.54650974;22050.0
1282;Actor_22;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-22.wav;80931;3.670340136054422;0.5096616;22050.0
1283;Actor_22;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-22.wav;81667;3.703718820861678;0.49256405;22050.0
1284;Actor_22;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-22.wav;82403;3.737097505668934;0.52779627;22050.0
1285;Actor_22;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-22.wav;80196;3.637006802721088;0.5115621;22050.0
1286;Actor_22;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-22.wav;82403;3.737097505668934;0.5166903;22050.0
1287;Actor_22;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-22.wav;84610;3.83718820861678;0.517281;22050.0
1288;Actor_22;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-22.wav;81667;3.703718820861678;0.5418196;22050.0
1289;Actor_22;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-22.wav;82403;3.737097505668934;0.6094998;22050.0
1290;Actor_22;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-22.wav;85345;3.870521541950113;0.57345337;22050.0
1291;Actor_22;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-22.wav;89024;4.037369614512472;0.5492847;22050.0
1292;Actor_22;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-22.wav;85346;3.870566893424036;0.5080307;22050.0
1293;Actor_22;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-22.wav;86081;3.9039002267573695;0.5130246;22050.0
1294;Actor_22;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-22.wav;93439;4.237596371882086;0.505865;22050.0
1295;Actor_22;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-22.wav;92703;4.20421768707483;0.48329678;22050.0
1296;Actor_22;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-22.wav;78725;3.570294784580499;0.5469031;22050.0
1297;Actor_22;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-22.wav;79460;3.603628117913832;0.5909809;22050.0
1298;Actor_22;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-22.wav;80931;3.670340136054422;0.50769985;22050.0
1299;Actor_22;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-22.wav;77989;3.5369160997732427;0.5478237;22050.0
1300;Actor_22;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-22.wav;78724;3.570249433106576;0.49722815;22050.0
1301;Actor_22;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-22.wav;78724;3.570249433106576;0.52663577;22050.0
1302;Actor_22;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-22.wav;80931;3.670340136054422;0.5701066;22050.0
1303;Actor_22;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-22.wav;79460;3.603628117913832;0.58716506;22050.0
1304;Actor_22;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-22.wav;81667;3.703718820861678;0.574838;22050.0
1305;Actor_22;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-22.wav;86081;3.9039002267573695;0.52467144;22050.0
1306;Actor_22;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-22.wav;83874;3.803809523809524;0.5643576;22050.0
1307;Actor_22;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-22.wav;84610;3.83718820861678;0.54929554;22050.0
1308;Actor_22;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-22.wav;93439;4.237596371882086;0.51777333;22050.0
1309;Actor_22;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-22.wav;91967;4.170839002267574;0.5696373;22050.0
1310;Actor_22;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-22.wav;92703;4.20421768707483;0.49613783;22050.0
1311;Actor_22;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-22.wav;90496;4.104126984126984;0.4879094;22050.0
1312;Actor_22;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-22.wav;77989;3.5369160997732427;0.5971953;22050.0
1313;Actor_22;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-22.wav;78724;3.570249433106576;0.5902928;22050.0
1314;Actor_22;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-22.wav;75781;3.436780045351474;0.5655474;22050.0
1315;Actor_22;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-22.wav;79460;3.603628117913832;0.59207225;22050.0
1316;Actor_22;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-22.wav;78724;3.570249433106576;0.55725706;22050.0
1317;Actor_22;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-22.wav;82403;3.737097505668934;0.54808795;22050.0
1318;Actor_22;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-22.wav;81667;3.703718820861678;0.523582;22050.0
1319;Actor_22;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-22.wav;80195;3.6369614512471657;0.5601399;22050.0
1320;Actor_23;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-23.wav;83874;3.803809523809524;0.62468505;22050.0
1321;Actor_23;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-23.wav;82403;3.737097505668934;0.7633695;22050.0
1322;Actor_23;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-23.wav;80931;3.670340136054422;0.65738064;22050.0
1323;Actor_23;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-23.wav;84610;3.83718820861678;0.5285648;22050.0
1324;Actor_23;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-23.wav;87553;3.970657596371882;0.7053124;22050.0
1325;Actor_23;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-23.wav;89760;4.070748299319728;0.64621294;22050.0
1326;Actor_23;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-23.wav;91967;4.170839002267574;0.60642946;22050.0
1327;Actor_23;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-23.wav;88289;4.004036281179138;0.62614834;22050.0
1328;Actor_23;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-23.wav;101532;4.6046258503401365;0.59037673;22050.0
1329;Actor_23;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-23.wav;101532;4.6046258503401365;0.64401865;22050.0
1330;Actor_23;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-23.wav;90496;4.104126984126984;0.630286;22050.0
1331;Actor_23;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-23.wav;100796;4.57124716553288;0.55792373;22050.0
1332;Actor_23;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-23.wav;73574;3.336689342403628;0.5053139;22050.0
1333;Actor_23;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-23.wav;72103;3.2699773242630386;0.7017838;22050.0
1334;Actor_23;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-23.wav;71367;3.2365986394557824;0.5624731;22050.0
1335;Actor_23;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-23.wav;72103;3.2699773242630386;0.51177514;22050.0
1336;Actor_23;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-23.wav;71367;3.2365986394557824;0.6536647;22050.0
1337;Actor_23;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-23.wav;70631;3.2032199546485263;0.47647405;22050.0
1338;Actor_23;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-23.wav;71367;3.2365986394557824;0.42589104;22050.0
1339;Actor_23;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-23.wav;71367;3.2365986394557824;0.47379696;22050.0
1340;Actor_23;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-23.wav;79460;3.603628117913832;0.50817204;22050.0
1341;Actor_23;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-23.wav;85346;3.870566893424036;0.530433;22050.0
1342;Actor_23;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-23.wav;78724;3.570249433106576;0.7038364;22050.0
1343;Actor_23;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-23.wav;80931;3.670340136054422;0.64943415;22050.0
1344;Actor_23;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-23.wav;94175;4.270975056689342;0.58194923;22050.0
1345;Actor_23;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-23.wav;96382;4.3710657596371885;0.5867086;22050.0
1346;Actor_23;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-23.wav;86817;3.937278911564626;0.57399744;22050.0
1347;Actor_23;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-23.wav;104475;4.738095238095238;0.72425395;22050.0
1348;Actor_23;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-23.wav;72839;3.3033560090702947;0.5460315;22050.0
1349;Actor_23;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-23.wav;72839;3.3033560090702947;0.5030354;22050.0
1350;Actor_23;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-23.wav;72103;3.2699773242630386;0.6217331;22050.0
1351;Actor_23;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-23.wav;73574;3.336689342403628;0.4750612;22050.0
1352;Actor_23;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-23.wav;75045;3.4034013605442177;0.7190194;22050.0
1353;Actor_23;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-23.wav;73574;3.336689342403628;0.77752316;22050.0
1354;Actor_23;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-23.wav;71367;3.2365986394557824;0.8218109;22050.0
1355;Actor_23;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-23.wav;72838;3.303310657596372;0.6776622;22050.0
1356;Actor_23;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-23.wav;75781;3.436780045351474;0.56705546;22050.0
1357;Actor_23;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-23.wav;71367;3.2365986394557824;0.67846376;22050.0
1358;Actor_23;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-23.wav;69159;3.136462585034013;0.6881646;22050.0
1359;Actor_23;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-23.wav;68424;3.1031292517006803;0.50446206;22050.0
1360;Actor_23;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-23.wav;78724;3.570249433106576;0.47125736;22050.0
1361;Actor_23;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-23.wav;75781;3.436780045351474;0.41706795;22050.0
1362;Actor_23;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-23.wav;78725;3.570294784580499;0.51518494;22050.0
1363;Actor_23;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-23.wav;77989;3.5369160997732427;0.33799738;22050.0
1364;Actor_23;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-23.wav;78724;3.570249433106576;0.6474209;22050.0
1365;Actor_23;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-23.wav;78724;3.570249433106576;0.63024765;22050.0
1366;Actor_23;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-23.wav;76517;3.47015873015873;0.5686746;22050.0
1367;Actor_23;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-23.wav;73574;3.336689342403628;0.6828849;22050.0
1368;Actor_23;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-23.wav;89760;4.070748299319728;0.5522343;22050.0
1369;Actor_23;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-23.wav;85345;3.870521541950113;0.5081696;22050.0
1370;Actor_23;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-23.wav;82403;3.737097505668934;0.5118283;22050.0
1371;Actor_23;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-23.wav;85345;3.870521541950113;0.5184579;22050.0
1372;Actor_23;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-23.wav;72103;3.2699773242630386;0.66125405;22050.0
1373;Actor_23;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-23.wav;71367;3.2365986394557824;0.7492815;22050.0
1374;Actor_23;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-23.wav;72838;3.303310657596372;0.7144713;22050.0
1375;Actor_23;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-23.wav;72839;3.3033560090702947;0.7242418;22050.0
1376;Actor_23;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-23.wav;77253;3.5035374149659866;0.7374032;22050.0
1377;Actor_23;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-23.wav;74309;3.3700226757369616;0.7040333;22050.0
1378;Actor_23;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-23.wav;73574;3.336689342403628;0.5379134;22050.0
1379;Actor_23;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-23.wav;72838;3.303310657596372;0.72238666;22050.0
1380;Actor_24;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-24.wav;81667;3.703718820861678;0.3252777;22050.0
1381;Actor_24;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-24.wav;80195;3.6369614512471657;0.3226957;22050.0
1382;Actor_24;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-24.wav;80196;3.637006802721088;0.36143002;22050.0
1383;Actor_24;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-24.wav;79460;3.603628117913832;0.3921303;22050.0
1384;Actor_24;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-24.wav;78724;3.570249433106576;0.33059263;22050.0
1385;Actor_24;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-24.wav;77253;3.5035374149659866;0.32726708;22050.0
1386;Actor_24;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-24.wav;85346;3.870566893424036;0.358622;22050.0
1387;Actor_24;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-24.wav;81667;3.703718820861678;0.3472919;22050.0
1388;Actor_24;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-24.wav;90496;4.104126984126984;0.3131724;22050.0
1389;Actor_24;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-24.wav;89760;4.070748299319728;0.31057665;22050.0
1390;Actor_24;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-24.wav;89025;4.037414965986395;0.29695654;22050.0
1391;Actor_24;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-24.wav;90496;4.104126984126984;0.301146;22050.0
1392;Actor_24;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-24.wav;79460;3.603628117913832;0.3133898;22050.0
1393;Actor_24;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-24.wav;86081;3.9039002267573695;0.33604723;22050.0
1394;Actor_24;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-24.wav;77253;3.5035374149659866;0.36927772;22050.0
1395;Actor_24;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-24.wav;82403;3.737097505668934;0.31393197;22050.0
1396;Actor_24;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-24.wav;88289;4.004036281179138;0.3262327;22050.0
1397;Actor_24;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-24.wav;83139;3.7704761904761903;0.4773728;22050.0
1398;Actor_24;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-24.wav;85346;3.870566893424036;0.29020336;22050.0
1399;Actor_24;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-24.wav;85346;3.870566893424036;0.35339838;22050.0
1400;Actor_24;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-24.wav;90496;4.104126984126984;0.3277704;22050.0
1401;Actor_24;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-24.wav;87553;3.970657596371882;0.340697;22050.0
1402;Actor_24;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-24.wav;77989;3.5369160997732427;0.31447738;22050.0
1403;Actor_24;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-24.wav;84610;3.83718820861678;0.38441893;22050.0
1404;Actor_24;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-24.wav;97117;4.404399092970522;0.29598528;22050.0
1405;Actor_24;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-24.wav;100797;4.571292517006802;0.37176627;22050.0
1406;Actor_24;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-24.wav;92703;4.20421768707483;0.30962136;22050.0
1407;Actor_24;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-24.wav;103003;4.671337868480726;0.33157477;22050.0
1408;Actor_24;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-24.wav;90496;4.104126984126984;0.3339574;22050.0
1409;Actor_24;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-24.wav;82403;3.737097505668934;0.35769174;22050.0
1410;Actor_24;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-24.wav;80931;3.670340136054422;0.4334167;22050.0
1411;Actor_24;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-24.wav;92703;4.20421768707483;0.4185088;22050.0
1412;Actor_24;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-24.wav;96382;4.3710657596371885;0.39327374;22050.0
1413;Actor_24;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-24.wav;96382;4.3710657596371885;0.35392472;22050.0
1414;Actor_24;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-24.wav;91967;4.170839002267574;0.45373937;22050.0
1415;Actor_24;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-24.wav;112568;5.105124716553288;0.3695221;22050.0
1416;Actor_24;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-24.wav;90496;4.104126984126984;0.31506377;22050.0
1417;Actor_24;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-24.wav;89760;4.070748299319728;0.6016204;22050.0
1418;Actor_24;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-24.wav;86817;3.937278911564626;0.4752584;22050.0
1419;Actor_24;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-24.wav;88289;4.004036281179138;0.5458857;22050.0
1420;Actor_24;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-24.wav;84610;3.83718820861678;0.31545734;22050.0
1421;Actor_24;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-24.wav;89760;4.070748299319728;0.36545426;22050.0
1422;Actor_24;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-24.wav;79460;3.603628117913832;0.29947522;22050.0
1423;Actor_24;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-24.wav;84610;3.83718820861678;0.3487142;22050.0
1424;Actor_24;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-24.wav;94910;4.304308390022676;0.2712163;22050.0
1425;Actor_24;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-24.wav;90496;4.104126984126984;0.31546792;22050.0
1426;Actor_24;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-24.wav;88289;4.004036281179138;0.30881494;22050.0
1427;Actor_24;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-24.wav;89760;4.070748299319728;0.31338894;22050.0
1428;Actor_24;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-24.wav;95646;4.337687074829932;0.3323818;22050.0
1429;Actor_24;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-24.wav;102267;4.63795918367347;0.28099817;22050.0
1430;Actor_24;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-24.wav;93439;4.237596371882086;0.4730252;22050.0
1431;Actor_24;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-24.wav;97853;4.437777777777778;0.5194015;22050.0
