;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;Sample Entropy;Sample Rate
1280;Actor_22;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-22.wav;79460;3.603628117913832;0.0036023615;9999.922
1281;Actor_22;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-22.wav;81667;3.703718820861678;0.0033404075;9999.949
1282;Actor_22;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-22.wav;80931;3.670340136054422;0.0026400127;9999.891
1283;Actor_22;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-22.wav;81667;3.703718820861678;0.0030834393;9999.949
1284;Actor_22;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-22.wav;82403;3.737097505668934;0.003621752;10000.007
1285;Actor_22;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-22.wav;80196;3.637006802721088;0.004981093;9999.981
1286;Actor_22;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-22.wav;82403;3.737097505668934;0.0028532627;10000.007
1287;Actor_22;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-22.wav;84610;3.83718820861678;0.0042962013;10000.03
1288;Actor_22;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-22.wav;81667;3.703718820861678;0.005450876;9999.949
1289;Actor_22;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-22.wav;82403;3.737097505668934;0.005422903;10000.007
1290;Actor_22;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-22.wav;85345;3.870521541950113;0.0045654858;9999.944
1291;Actor_22;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-22.wav;89024;4.037369614512472;0.004429087;9999.827
1292;Actor_22;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-22.wav;85346;3.870566893424036;0.005056799;9999.827
1293;Actor_22;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-22.wav;86081;3.9039002267573695;0.004943916;9999.999
1294;Actor_22;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-22.wav;93439;4.237596371882086;0.0054152794;10000.009
1295;Actor_22;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-22.wav;92703;4.20421768707483;0.006434728;9999.958
1296;Actor_22;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-22.wav;78725;3.570294784580499;0.0033120315;10000.015
1297;Actor_22;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-22.wav;79460;3.603628117913832;0.0033793831;9999.922
1298;Actor_22;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-22.wav;80931;3.670340136054422;0.0044137924;9999.891
1299;Actor_22;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-22.wav;77989;3.5369160997732427;0.003343669;9999.954
1300;Actor_22;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-22.wav;78724;3.570249433106576;0.0022231308;9999.861
1301;Actor_22;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-22.wav;78724;3.570249433106576;0.0030681943;9999.861
1302;Actor_22;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-22.wav;80931;3.670340136054422;0.0035242154;9999.891
1303;Actor_22;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-22.wav;79460;3.603628117913832;0.0021971734;9999.922
1304;Actor_22;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-22.wav;81667;3.703718820861678;0.0040085763;9999.949
1305;Actor_22;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-22.wav;86081;3.9039002267573695;0.0047190012;9999.999
1306;Actor_22;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-22.wav;83874;3.803809523809524;0.0036009778;9999.975
1307;Actor_22;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-22.wav;84610;3.83718820861678;0.004179009;10000.03
1308;Actor_22;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-22.wav;93439;4.237596371882086;0.0039921226;10000.009
1309;Actor_22;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-22.wav;91967;4.170839002267574;0.007100346;9999.906
1310;Actor_22;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-22.wav;92703;4.20421768707483;0.0031535712;9999.958
1311;Actor_22;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-22.wav;90496;4.104126984126984;0.0049650124;9999.935
1312;Actor_22;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-22.wav;77989;3.5369160997732427;0.0027859588;9999.954
1313;Actor_22;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-22.wav;78724;3.570249433106576;0.0026032098;9999.861
1314;Actor_22;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-22.wav;75781;3.436780045351474;0.0016375664;9999.768
1315;Actor_22;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-22.wav;79460;3.603628117913832;0.0026417724;9999.922
1316;Actor_22;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-22.wav;78724;3.570249433106576;0.0017239245;9999.861
1317;Actor_22;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-22.wav;82403;3.737097505668934;0.0030524824;10000.007
1318;Actor_22;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-22.wav;81667;3.703718820861678;0.0016445118;9999.949
1319;Actor_22;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-22.wav;80195;3.6369614512471657;0.001619989;9999.831
1320;Actor_23;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-23.wav;83874;3.803809523809524;0.006168082;9999.975
1321;Actor_23;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-23.wav;82403;3.737097505668934;0.0040182997;10000.007
1322;Actor_23;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-23.wav;80931;3.670340136054422;0.0022819224;9999.891
1323;Actor_23;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-23.wav;84610;3.83718820861678;0.0034126523;10000.03
1324;Actor_23;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-23.wav;87553;3.970657596371882;0.0045918366;9999.8545
1325;Actor_23;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-23.wav;89760;4.070748299319728;0.002764547;9999.882
1326;Actor_23;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-23.wav;91967;4.170839002267574;0.0019284877;9999.906
1327;Actor_23;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-23.wav;88289;4.004036281179138;0.0023062793;9999.909
1328;Actor_23;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-23.wav;101532;4.6046258503401365;0.0038178642;9999.944
1329;Actor_23;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-23.wav;101532;4.6046258503401365;0.004286941;9999.944
1330;Actor_23;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-23.wav;90496;4.104126984126984;0.002305961;9999.935
1331;Actor_23;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-23.wav;100796;4.57124716553288;0.0025192378;9999.896
1332;Actor_23;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-23.wav;73574;3.336689342403628;0.0033221194;10000.032
1333;Actor_23;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-23.wav;72103;3.2699773242630386;0.0029777926;9999.764
1334;Actor_23;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-23.wav;71367;3.2365986394557824;0.0014642255;10000.004
1335;Actor_23;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-23.wav;72103;3.2699773242630386;0.0019743163;9999.764
1336;Actor_23;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-23.wav;71367;3.2365986394557824;0.0019296717;10000.004
1337;Actor_23;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-23.wav;70631;3.2032199546485263;0.0012130068;9999.9375
1338;Actor_23;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-23.wav;71367;3.2365986394557824;0.0017258896;10000.004
1339;Actor_23;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-23.wav;71367;3.2365986394557824;0.0017538059;10000.004
1340;Actor_23;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-23.wav;79460;3.603628117913832;0.0038607037;9999.922
1341;Actor_23;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-23.wav;85346;3.870566893424036;0.0027367452;9999.827
1342;Actor_23;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-23.wav;78724;3.570249433106576;0.0027065366;9999.861
1343;Actor_23;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-23.wav;80931;3.670340136054422;0.0020246608;9999.891
1344;Actor_23;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-23.wav;94175;4.270975056689342;0.007113465;9999.824
1345;Actor_23;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-23.wav;96382;4.3710657596371885;0.006558863;9999.85
1346;Actor_23;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-23.wav;86817;3.937278911564626;0.0032017257;9999.8
1347;Actor_23;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-23.wav;104475;4.738095238095238;0.005118942;10000.01
1348;Actor_23;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-23.wav;72839;3.3033560090702947;0.0019538745;9999.83
1349;Actor_23;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-23.wav;72839;3.3033560090702947;0.0025595666;9999.83
1350;Actor_23;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-23.wav;72103;3.2699773242630386;0.0018316283;9999.764
1351;Actor_23;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-23.wav;73574;3.336689342403628;0.001428635;10000.032
1352;Actor_23;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-23.wav;75045;3.4034013605442177;0.002640954;9999.996
1353;Actor_23;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-23.wav;73574;3.336689342403628;0.0033155526;10000.032
1354;Actor_23;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-23.wav;71367;3.2365986394557824;0.0027708523;10000.004
1355;Actor_23;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-23.wav;72838;3.303310657596372;0.0022175836;9999.968
1356;Actor_23;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-23.wav;75781;3.436780045351474;0.0025098673;9999.768
1357;Actor_23;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-23.wav;71367;3.2365986394557824;0.0019528982;10000.004
1358;Actor_23;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-23.wav;69159;3.136462585034013;0.0016661376;9999.801
1359;Actor_23;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-23.wav;68424;3.1031292517006803;0.0017884513;9999.905
1360;Actor_23;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-23.wav;78724;3.570249433106576;0.0035672681;9999.861
1361;Actor_23;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-23.wav;75781;3.436780045351474;0.0026290645;9999.768
1362;Actor_23;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-23.wav;78725;3.570294784580499;0.0017284639;10000.015
1363;Actor_23;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-23.wav;77989;3.5369160997732427;0.0018770659;9999.954
1364;Actor_23;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-23.wav;78724;3.570249433106576;0.0024235279;9999.861
1365;Actor_23;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-23.wav;78724;3.570249433106576;0.003728137;9999.861
1366;Actor_23;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-23.wav;76517;3.47015873015873;0.0028097602;9999.831
1367;Actor_23;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-23.wav;73574;3.336689342403628;0.0016069725;10000.032
1368;Actor_23;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-23.wav;89760;4.070748299319728;0.0035783234;9999.882
1369;Actor_23;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-23.wav;85345;3.870521541950113;0.0032542355;9999.944
1370;Actor_23;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-23.wav;82403;3.737097505668934;0.0014029269;10000.007
1371;Actor_23;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-23.wav;85345;3.870521541950113;0.0019441717;9999.944
1372;Actor_23;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-23.wav;72103;3.2699773242630386;0.0018335987;9999.764
1373;Actor_23;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-23.wav;71367;3.2365986394557824;0.0018726013;10000.004
1374;Actor_23;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-23.wav;72838;3.303310657596372;0.0018254236;9999.968
1375;Actor_23;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-23.wav;72839;3.3033560090702947;0.0015848351;9999.83
1376;Actor_23;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-23.wav;77253;3.5035374149659866;0.004128228;9999.894
1377;Actor_23;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-23.wav;74309;3.3700226757369616;0.002236128;9999.933
1378;Actor_23;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-23.wav;73574;3.336689342403628;0.001609577;10000.032
1379;Actor_23;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-23.wav;72838;3.303310657596372;0.0016658923;9999.968
1380;Actor_24;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-24.wav;81667;3.703718820861678;0.004827476;9999.949
1381;Actor_24;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-24.wav;80195;3.6369614512471657;0.0052234353;9999.831
1382;Actor_24;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-24.wav;80196;3.637006802721088;0.0035570932;9999.981
1383;Actor_24;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-24.wav;79460;3.603628117913832;0.0039056719;9999.922
1384;Actor_24;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-24.wav;78724;3.570249433106576;0.0047037937;9999.861
1385;Actor_24;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-24.wav;77253;3.5035374149659866;0.00551374;9999.894
1386;Actor_24;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-24.wav;85346;3.870566893424036;0.0040118997;9999.827
1387;Actor_24;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-24.wav;81667;3.703718820861678;0.0033199368;9999.949
1388;Actor_24;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-24.wav;90496;4.104126984126984;0.007148837;9999.935
1389;Actor_24;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-24.wav;89760;4.070748299319728;0.0063404297;9999.882
1390;Actor_24;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-24.wav;89025;4.037414965986395;0.0052360715;9999.963
1391;Actor_24;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-24.wav;90496;4.104126984126984;0.004698894;9999.935
1392;Actor_24;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-24.wav;79460;3.603628117913832;0.0040713465;9999.922
1393;Actor_24;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-24.wav;86081;3.9039002267573695;0.0041444297;9999.999
1394;Actor_24;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-24.wav;77253;3.5035374149659866;0.0029620498;9999.894
1395;Actor_24;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-24.wav;82403;3.737097505668934;0.0042154375;10000.007
1396;Actor_24;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-24.wav;88289;4.004036281179138;0.0033415079;9999.909
1397;Actor_24;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-24.wav;83139;3.7704761904761903;0.0061089215;9999.798
1398;Actor_24;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-24.wav;85346;3.870566893424036;0.0022126255;9999.827
1399;Actor_24;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-24.wav;85346;3.870566893424036;0.0019195863;9999.827
1400;Actor_24;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-24.wav;90496;4.104126984126984;0.006839094;9999.935
1401;Actor_24;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-24.wav;87553;3.970657596371882;0.006080034;9999.8545
1402;Actor_24;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-24.wav;77989;3.5369160997732427;0.0040657423;9999.954
1403;Actor_24;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-24.wav;84610;3.83718820861678;0.0064697713;10000.03
1404;Actor_24;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-24.wav;97117;4.404399092970522;0.0058041313;10000.002
1405;Actor_24;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-24.wav;100797;4.571292517006802;0.0070473016;9999.798
1406;Actor_24;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-24.wav;92703;4.20421768707483;0.005142442;9999.958
1407;Actor_24;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-24.wav;103003;4.671337868480726;0.003967941;9999.919
1408;Actor_24;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-24.wav;90496;4.104126984126984;0.0061505316;9999.935
1409;Actor_24;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-24.wav;82403;3.737097505668934;0.0036624584;10000.007
1410;Actor_24;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-24.wav;80931;3.670340136054422;0.0041403202;9999.891
1411;Actor_24;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-24.wav;92703;4.20421768707483;0.0047429637;9999.958
1412;Actor_24;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-24.wav;96382;4.3710657596371885;0.0075301854;9999.85
1413;Actor_24;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-24.wav;96382;4.3710657596371885;0.008101956;9999.85
1414;Actor_24;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-24.wav;91967;4.170839002267574;0.002786942;9999.906
1415;Actor_24;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-24.wav;112568;5.105124716553288;0.0047500217;9999.951
1416;Actor_24;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-24.wav;90496;4.104126984126984;0.0070448816;9999.935
1417;Actor_24;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-24.wav;89760;4.070748299319728;0.0068239523;9999.882
1418;Actor_24;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-24.wav;86817;3.937278911564626;0.0034827096;9999.8
1419;Actor_24;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-24.wav;88289;4.004036281179138;0.0017697067;9999.909
1420;Actor_24;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-24.wav;84610;3.83718820861678;0.0045089787;10000.03
1421;Actor_24;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-24.wav;89760;4.070748299319728;0.0034246626;9999.882
1422;Actor_24;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-24.wav;79460;3.603628117913832;0.0021377075;9999.922
1423;Actor_24;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-24.wav;84610;3.83718820861678;0.0039208517;10000.03
1424;Actor_24;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-24.wav;94910;4.304308390022676;0.0070227818;9999.98
1425;Actor_24;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-24.wav;90496;4.104126984126984;0.0048141647;9999.935
